tipo_solo,ph_solo,nutrientes_solo,temperatura,precipitacao,semente
1,5.377414216682759,31.154854103687274,8.501789149863857,92.3330571119153,0
2,6.779875545857624,65.68126584617151,20.420699824975244,8.081435704730689,2
2,6.668988254714229,63.22746485745819,21.861413832808715,47.00667212288892,2
0,4.010123167692438,66.43232205669995,12.74366894683293,84.59475988463467,1
0,4.44853861892112,88.48716885390144,11.186245437484,66.26998490796339,1
1,6.441879848504259,32.32243167409557,7.712701152774496,75.440703841938,0
2,6.2652023676817254,49.75958573516334,24.86505277376223,19.65488623333802,2
2,6.906098787718554,57.37577462041715,21.75039203847338,32.25516810152824,2
1,5.985035387637728,27.80971951192178,8.612260576307527,64.03861812204279,0
1,6.537108028612618,21.74415087017735,9.972752553986705,73.49722569954714,0
2,6.9148643902204485,54.806348010217775,20.077283082644335,46.415928129386266,2
0,5.105529933670979,82.89169876683353,14.901657918580227,53.767312800306414,1
0,4.770195457203851,94.04546686067428,11.584610025781387,58.474637334304624,1
0,4.789382933618945,93.76852562905245,14.65008417405416,53.520806542477196,1
2,6.61500722669917,79.60215400417053,20.70042007618262,25.916482618186837,2
2,6.322550764238601,73.94679179698699,20.683106657210143,35.44554984550593,2
1,5.587183688528986,52.374446219140545,9.050566973395904,93.35361592900519,0
0,4.163188360800481,60.207394510959475,13.13947207474318,59.71369767560211,1
2,6.795792669436101,75.60021367270265,21.68997578425768,18.7791476319972,2
2,6.438474123018087,66.88104541180797,21.64076333737366,7.75208083638721,2
2,6.286541252128284,63.63333042276043,20.15250124969525,1.8674094374607209,2
2,6.303265514673223,61.48329708786622,21.633256208980203,41.393450189379436,2
0,4.914530323227457,93.68092300047925,10.971900169974365,70.56769525283393,1
1,6.2748598029964135,49.04365334890646,9.879260397312674,75.81501741505977,0
2,6.041067516767876,55.952836057791785,22.16760368790371,37.202132149955766,2
2,6.025350743415458,78.505936587117,24.17990060256103,34.798710304684896,2
0,4.116387191016887,96.60854910505921,12.211761148655523,61.98936795787016,1
2,6.714595922700062,66.40789506870925,21.399669484729714,47.743264033159704,2
1,6.314222657000334,37.426915947115646,8.650196582809093,52.38580638458244,0
2,6.355972678651262,70.31384441857476,20.07196744314878,5.803632025345812,2
0,4.1883139765371205,72.45653237565176,14.897552643107542,58.76651349446693,1
2,6.763364423003911,72.27651908203117,21.731521605447004,23.23369064698057,2
0,4.797009468794747,84.63400392208865,13.175468254338218,52.265200488602225,1
1,5.03060908058077,57.33745232317932,7.5051994195762965,76.96887242000312,0
0,4.325868854162859,62.82274989601719,13.212096391031578,51.32556552708109,1
1,6.601898589364799,47.08673369531927,7.866835208359666,56.425017661695506,0
0,5.09123357863187,97.658592351061,11.930513189003872,98.05952819119571,1
2,6.206684359876745,50.95844509284535,21.07294559854187,18.862954161398793,2
0,4.188885921511857,87.32027093665428,10.355943242301144,65.94878151468806,1
2,6.68161366897279,53.6249827785696,21.303472641179514,24.80187271467031,2
2,6.6967371653641505,65.15771387119536,24.387360067635264,36.75355219019429,2
0,5.935161103040495,81.9188753299235,12.117354711540592,78.42601418749791,1
1,6.981010284001346,36.50470707645706,6.860090428963916,88.82064803709984,0
1,6.86151465120713,54.336510073720476,7.1449701368750915,87.54355338957487,0
0,4.476472304807959,75.10915544705179,12.671637367652817,74.82805953415388,1
0,4.640099202061224,95.82092913984802,11.946008393670816,50.54188257401492,1
0,5.694286288191179,74.19620761850882,14.784004425632283,83.83849522121517,1
1,5.98605131554361,23.331376447810385,5.458520736292406,80.12204629505595,0
1,5.425455790048458,57.84778171526761,8.906480252356012,55.6732301008724,0
0,4.9888406094051625,62.30235040066577,12.747644411618678,72.07652506866884,1
1,6.091831540329978,48.23325935514778,9.843259719870675,84.40150050875195,0
2,6.618218063316261,44.04490704491161,20.420534030574988,35.048456572956,2
2,6.396651601954252,75.67587635107107,20.73302410846013,25.666308434619644,2
2,6.986639578501175,54.97083183024481,21.853210735334454,40.63997836287513,2
1,6.815387412697093,43.67554955285137,6.751091233501567,85.40905977915999,0
1,6.554293831854873,42.3361699894322,7.1211100462348815,95.3177192547368,0
1,5.868903688976543,30.147286954925548,7.026010433907086,78.57365126025053,0
0,5.645580703753386,89.76846627773192,13.405197135484546,61.8753235646235,1
0,4.749741159047408,71.42848345127443,14.3429956409473,61.17979192597263,1
2,6.802109249026734,79.11602675017083,22.78002519321292,16.134319413879183,2
2,6.924643330223596,76.76462861114638,21.264950839946206,34.77055615533238,2
0,5.046195688340298,85.1759455254105,13.478743444923087,72.72705323838866,1
0,5.393850111727629,75.3680732551688,13.685503529215097,95.76271708345531,1
2,6.950411484076559,75.61055135563666,22.278283763928563,31.006629890076837,2
2,6.188121159723761,58.547936197599284,21.766761140130264,29.182805592543602,2
0,5.948789615332333,99.44842977918412,13.490808570098725,76.80481831720601,1
0,4.822413441744373,84.11127528093195,11.354788212575649,56.65925626118749,1
1,6.645074485846338,57.99199653167696,8.6285975419418,80.6707597967895,0
2,6.082748420035307,75.06645943703171,22.75793936272035,8.241713056850047,2
0,5.555204567470451,79.21480327465419,14.92643025332752,68.83694849689704,1
2,6.380890856631021,78.79657591258413,24.210594615678545,41.91643523555689,2
2,6.036821867635991,45.35408475202533,20.068359824134987,3.7679530176231157,2
0,5.068692550058926,89.99642997879887,14.565828761288214,79.25747661627359,1
0,5.889531459764856,93.98589562709645,11.236740508715988,72.52720676550467,1
2,6.2514424395117985,50.98927188103635,21.03613824504028,43.91103337395961,2
2,6.35816271803284,44.54230368798516,23.357865977963996,26.015385045189664,2
2,6.8313714900625016,52.31108959084197,24.08192867606531,48.398688271991155,2
2,6.876653602658345,56.13931464849588,20.670076142253205,1.4391338156669486,2
1,6.569336527888619,45.5744542789697,9.02522333759681,95.15755293383131,0
2,6.3505875588065965,63.59670747418532,21.96122022549866,21.873746101186452,2
1,6.4527940653004565,41.89785227596446,7.254552237080523,95.52356392016365,0
2,6.622086700227873,74.4945483498698,24.74760311828821,7.353674046451896,2
0,4.984232586159076,70.32977553195833,12.295678781191306,99.00162876427385,1
0,4.694826816450829,68.36523164314056,12.898249672358691,67.07816052282725,1
1,5.257759443821298,25.121833558310897,5.759513467561471,56.94135863247051,0
0,5.793576819812023,78.95846561051489,13.337788692605136,58.61599356008149,1
2,6.223849065906321,72.87162547377797,21.725413139111932,17.380960724134177,2
2,6.088702533757056,44.82543484402403,22.303893840163628,10.316685920289625,2
2,6.128748398299644,53.20398053240622,21.607913823400146,4.6145293114373045,2
1,6.255800778981816,23.270361277954876,9.367893120533886,96.04362002659066,0
0,4.005190048767293,94.73204428142347,10.42258503840341,79.86390411277154,1
1,6.073181291974665,56.961670364297326,6.180582665587021,87.99777044687929,0
2,6.462534716133148,69.89883752535026,20.18341601445299,12.621847217201038,2
1,6.374331010806662,53.77762690534515,8.748081160042936,51.523607636679706,0
2,6.447412366823455,61.304690658200926,21.21235251817365,13.462161547469048,2
0,4.364567756951916,82.55860368075346,14.203549929389656,54.46021643560281,1
2,6.119762131819251,75.6210912295958,22.967962267770243,33.95511595722448,2
1,6.297645680583152,39.183284070170004,7.920997423570846,86.84112376974565,0
1,6.49087894836866,37.26638184918718,5.637901513977819,64.18879528993622,0
2,6.899647397145012,64.30220889174291,21.221765777323274,24.912384892447008,2
2,6.6057748193568875,49.48907166943978,20.50891236310202,7.642956959216601,2
1,5.975619601617476,54.03270071344585,5.43943812270072,90.29324433705717,0
1,6.684628070596363,22.065419114980514,5.091212407141805,84.84807311832108,0
1,6.793220525948041,43.0399367122264,9.586978065427658,50.26500031988027,0
2,6.25790282704494,46.83550349560263,23.343216099622154,46.46879945637929,2
1,6.0700734640898215,39.06477936505648,9.192912793513123,60.253878007472956,0
2,6.323679236404244,57.01745754465667,22.538051893422274,12.120486620754011,2
1,6.414460191288889,50.71118005771355,5.436450897948378,75.30519781796735,0
1,5.962280203709635,41.30357730206343,5.259117684112135,66.83021390969603,0
2,6.548603117938153,61.95687919555909,21.00865231165118,34.228577393991664,2
0,4.2776495468840405,60.10843597657319,10.583480320708407,73.65831005259462,1
2,6.411840914147269,53.95473066171981,24.64764572123913,41.530970389386454,2
2,6.124297223485545,69.23469900814577,24.69170228410519,9.061653308283008,2
1,6.852898847179422,48.86386203005109,5.240473219820439,89.07572408757075,0
1,6.590534623719781,28.06509280190978,5.818279714328522,58.21328989654965,0
0,4.471383492129999,85.35034254880709,14.539330652312579,65.80982911482474,1
2,6.392445107422636,72.66397757886308,22.19567454285109,18.84722147124538,2
1,6.248203088363676,41.59124247658532,7.193723376941695,78.87431354530628,0
0,5.799149146549137,75.35564885492846,12.717764305569943,95.32360554822735,1
1,6.085698621226818,37.2611257254577,6.664078929562422,86.52745684046508,0
2,6.139272072663387,71.76100757081184,23.100363779642567,26.673054598816076,2
1,6.146301698514778,59.90770463695373,8.762015600194113,85.34902306217296,0
1,6.487892585145354,21.341297389431176,7.8494484243565825,88.12293428703452,0
1,6.509270583720233,24.1166412297658,7.6824067574229735,68.94107827784579,0
0,4.254977324663965,75.89149162241469,13.986476828897768,57.49587136743869,1
1,5.817910354170986,50.8752792239298,5.061015361590223,79.92213506026135,0
2,6.251799058906952,53.827839740156776,20.90798858400713,45.422528066681416,2
2,6.227350983029987,56.94387449681932,21.439648082378632,30.74751315763272,2
2,6.586229832016797,60.23554715537864,23.057271177173238,0.9055091910420254,2
1,6.864236564967225,42.60532734356836,8.483254119384462,96.12496905886479,0
1,5.305078085828523,43.05153440667253,8.03357523191428,71.2065335651193,0
0,4.208493932103619,93.61758527921691,14.553430991278566,56.14053909228669,1
0,5.969682397924669,93.55592345783737,10.623313406016335,96.04209413086862,1
1,5.622888528091282,29.095824835084507,8.039471968971293,68.96528491927744,0
0,4.670394483291802,92.11413794392045,10.023160115023014,66.6749585845572,1
1,5.829009168407255,54.54072562451828,9.614801158992424,73.28500611594066,0
1,6.4750024962194965,38.08871763559229,6.12302411469991,72.62197580663467,0
1,5.496452885514303,43.10527816366189,5.827566587139869,51.69395801232975,0
0,4.724787798233266,83.22353401112174,13.161321439597652,50.654722829416684,1
0,5.030347364813625,99.02165262731026,12.294944940085065,77.86526844450239,1
2,6.085349668078644,79.87497007383789,22.510975051656214,29.76925086600219,2
0,4.794636230915196,77.07155621346998,13.998910110371348,67.46934995246664,1
2,6.190687720663666,41.46198671392379,22.360334725549997,28.24205666313082,2
2,6.294044679220971,68.56236799159313,22.638238650723927,26.722794562862344,2
0,4.801526121750652,82.38561325232871,10.776201229653562,59.09640652476355,1
0,4.151006727607778,90.12984882989804,11.361509273601497,94.87152049094422,1
2,6.4087341710980965,41.015454226413794,20.78076298683095,35.798611442369875,2
0,4.815968990729689,82.0689038103736,11.269442820216522,59.80565498467264,1
1,5.039421075508728,24.164343279382955,8.999580426865947,58.927233102716684,0
0,5.113443169566732,88.83252385242027,14.026574836789525,99.43643909777214,1
2,6.830219864566992,55.88734118473819,23.34042568285323,10.249214770791049,2
1,5.6479801222136,23.477000598013973,8.166203874554803,86.79523065980013,0
0,4.053064407747639,67.25741740359189,12.91520780484846,71.0712275296249,1
2,6.910624003540304,64.99045084173005,21.679329285749176,41.25536657113299,2
1,6.180589885029615,30.72254563291505,8.12074453924567,70.47058260956203,0
2,6.362757894665945,74.44272079898886,21.097552625404795,48.727363259943495,2
0,5.736935951795825,79.49724792998055,14.472761134470456,89.99276279736577,1
0,4.969556734300692,80.49830623527686,13.708434721143327,84.94229265804522,1
0,4.515775370866405,65.57424296291296,14.174651183996495,99.22010903517761,1
2,6.9005723012363855,67.64887430438617,23.415919282227406,41.129193795583696,2
0,5.630108856804914,79.92363014044022,10.33587699957855,70.26240440138443,1
2,6.8297418037072015,48.25685087042413,20.054979143292403,6.844281503440364,2
0,4.532996786741764,89.28738313836249,11.253653302807988,81.65490316787238,1
0,4.3507425572469,96.5764778369984,12.093852624460366,69.15692641247487,1
2,6.422036059550687,54.15485506244998,24.793135886566102,9.218546033948162,2
0,5.206304218932776,69.81396438725284,11.946478070209883,64.43468683853499,1
0,5.443065722243811,84.4161866803183,14.746533985288828,69.83246865260271,1
2,6.135001277421207,59.35019767729651,21.349556111960975,26.99213894540967,2
1,6.19015586140051,22.057032539370013,7.481831236006181,79.84214244584446,0
2,6.6233325509049905,58.96949234801478,21.721918660221167,17.57700805671094,2
0,4.990982632412397,87.53609585710944,12.174136693018731,62.32010166195534,1
1,5.155530688157914,20.09357562503113,9.838496941035432,50.262690927919245,0
1,5.629193113618822,52.297210072670445,9.810493928820588,89.5006779395928,0
0,4.892011545915912,67.40531715354479,12.709504736891791,93.64729179382041,1
1,6.613122295722899,46.35133466842869,8.461382822589263,92.45978257826596,0
0,5.80672762527205,85.86659676468653,13.465876057284625,52.5797903329355,1
2,6.0394268113685055,68.22300690062754,24.62624158707833,9.028767256366677,2
0,4.946420236162667,72.5141942602235,10.602612893932323,86.55118357291408,1
1,6.848792390753061,58.842329806614714,9.72133244556717,73.71071083287319,0
2,6.054882614646475,58.205747401446246,22.612172880355846,32.22733253129111,2
2,6.596269878482053,49.200353491508125,20.602834428886393,3.847660081460458,2
0,5.060530265269801,77.64128646992646,12.022427248409254,78.62138797167329,1
0,5.076802980761575,86.46620700322165,13.689278834532626,76.00840549393659,1
0,5.231726376364609,69.31837899014535,10.12200390778269,93.50494369504649,1
2,6.000237523575884,47.4189163830689,21.919819449598627,46.62949547126264,2
1,6.995868221066675,34.028472618068406,8.835941444655635,70.0965456804621,0
0,4.959562653713009,83.23028828909311,11.35843485534502,69.91436919878177,1
2,6.417766782167334,56.854280091082806,23.687911507944456,11.938857288415116,2
1,5.934621533075305,31.880115058195287,9.264109108459508,85.77766576171209,0
0,4.084186379272724,60.714957389336554,14.938611948680158,71.38865668679311,1
0,4.783260281080712,64.97750229187426,14.782078487797126,89.89946610716916,1
0,4.178822004624519,76.70323103139714,14.395591537810823,97.2366011145705,1
1,6.807447934350541,59.567396392534356,8.71676411446812,53.2493204741447,0
0,5.299293297984737,84.30947179515437,12.563442555082542,61.53349058588793,1
2,6.384090611491249,41.469277497064546,24.78635131491663,41.310284789698294,2
0,4.115685353126793,98.76410520563246,14.41892942481713,96.38761415976064,1
2,6.525031500860268,50.40933471806109,22.576239621573627,24.559317043431328,2
0,4.30779181267971,92.6333249996247,11.122202859183304,61.19088074113115,1
1,5.06973032046765,55.7968576491136,9.30063408208962,72.87160488868537,0
1,5.54591874971263,39.067073133214734,5.221883317666184,92.60967666735039,0
2,6.809516074724878,66.20967922556088,22.7542868530457,4.349337995570507,2
1,5.010164279636052,47.82857171399001,5.243917908365866,76.63012597003811,0
0,4.440366403899622,87.33035054638384,10.380654297451501,92.56034570243844,1
0,4.961173154653296,83.6963113863807,14.123404829625745,67.39046039510966,1
2,6.5437789079974,74.57971521229393,23.669549594768508,26.063015609020745,2
0,4.314681319405052,66.41600421320288,11.67004439372619,61.93450156505088,1
0,5.360281543520601,84.74445512860737,13.763583197788206,57.93025526465368,1
1,6.922630576369815,38.61880035079935,9.395357401140657,50.25725853773574,0
1,5.457250323049847,56.34805237077472,5.005600557400547,77.80908675198785,0
0,5.014935467521672,60.25543486867334,11.435190665874565,80.84634591878711,1
0,5.119688624617659,64.63375427121031,11.883476809933994,50.45362023263625,1
0,5.559690790302287,64.27922555307833,13.80513951251014,77.06332893380551,1
2,6.341872166038686,65.30487572535793,24.660140527550087,5.125486399533963,2
2,6.947297888256338,46.65510347729089,23.854921462660677,35.428600230131465,2
2,6.345883056952957,64.83662071069908,20.228710169062563,43.576840307618816,2
1,6.937755710571383,49.98607326971699,5.65043120065316,87.91315979645113,0
1,5.131252289148026,52.86051789629764,6.859167646193622,90.93928216785469,0
1,6.366590753213011,37.83610825506993,6.3681333314083295,99.85622500788556,0
0,4.204387239387438,94.16839097846264,12.63512048105931,91.29603828999484,1
1,5.441539225577521,23.295241824633706,8.402496510373565,82.72556071405677,0
1,6.7361086450645855,58.529466137605276,5.1565115687375815,86.56350334868428,0
1,5.839454633852244,45.54103790656342,6.987971989813971,63.7107601174335,0
1,5.623903980990261,32.8297096175251,8.622113363070586,87.29185060154822,0
1,5.062268165769023,46.066673015035406,6.842631718618806,93.21791249198185,0
1,6.9363868558294435,27.421020628124847,9.343115839778054,88.82984263958708,0
1,5.907387269210565,41.21417574913025,5.089309462391597,89.83989139320138,0
0,5.823672069919822,98.7004505445511,10.927294373383273,73.10486453828304,1
2,6.117308188962395,45.00743168810202,23.427826436144855,21.515294744973133,2
2,6.2255401424437355,46.433018763127606,23.257597334011322,16.296273197603746,2
2,6.797559100637188,52.41447835694295,22.276100745409007,0.5810269954050318,2
2,6.680456626359325,55.821803355198746,24.87349925935345,36.094381396346755,2
1,6.389963772253085,54.40489588756818,8.89925494446675,51.980941267417855,0
2,6.749161639101283,45.83688296140582,20.51396202246333,28.545225092208216,2
1,5.997776306902712,44.72622937272476,8.51232485272052,77.98243417434571,0
2,6.326461308243992,60.70846573538846,20.439332495724166,17.53134656045904,2
0,5.649028093793667,74.31205403713085,11.610473511096677,98.87331931573928,1
2,6.689464969137266,72.0234679643633,21.00075122122405,8.374129112953488,2
0,5.903099948710654,64.96879866912238,14.481106513425193,79.7388318688468,1
0,4.103942567302945,81.65185341204281,13.545302597254583,93.54845618730428,1
2,6.625304660213947,71.33690903766458,23.06128992940579,24.21992237870203,2
1,6.7896333121210555,41.90369504614945,9.086488849812469,72.615914225915,0
1,5.0815082121849455,26.55997923957989,7.193036082447692,86.24132799370292,0
1,6.300588371746908,39.17115714305149,8.078710109711214,66.45087189073311,0
2,6.336895791771107,47.28471662754797,23.948492535712397,32.935388775043805,2
1,5.323345088293605,20.834445571661526,8.26631509618665,66.61573126775545,0
0,4.986553693567599,63.26105958209707,12.016306805619159,61.028056246116165,1
2,6.030652502205806,50.30731554044855,22.31311478369658,43.413625270419026,2
1,5.831814732293882,53.849811680761974,8.143824091029725,86.76751493328763,0
2,6.987649563736058,41.6043676564993,24.335157480612242,28.93377042861967,2
2,6.725257660415137,59.466757656988115,24.367116190408304,45.035093200562926,2
2,6.655009338832109,79.68533265362689,21.419272643043225,17.957551483311573,2
1,6.245933167126966,45.26240880370082,8.665565112076404,56.57838425636299,0
2,6.1796831088702415,49.501732996955106,24.856975470208198,9.048847635474488,2
0,4.138265572373239,77.48661555267306,10.486966962767761,70.25103995401608,1
2,6.51481735392969,54.36933477599062,22.964754257174636,8.176193629251138,2
1,5.624296113392894,35.96183784548444,9.289931269613529,50.45152020647751,0
0,5.5469462513732015,65.23494642873399,14.849105225392723,72.68947706918196,1
1,6.767419339321505,37.6809749513143,6.65444681494586,72.43887869157015,0
2,6.145756568244751,57.977353408549504,22.939421855551934,47.429167742571686,2
0,4.3340838158018995,66.7047686515327,10.183357134667714,86.82010075328202,1
0,5.067023850599391,91.27161319380117,13.526927970561019,72.31843232562927,1
1,6.736542561026518,28.23364840147073,5.55959809698864,63.48748057584948,0
2,6.122970808529627,49.245236497105864,20.258484186207635,32.00014834184569,2
1,5.904398056566871,57.3550007011162,6.580780524883752,75.36174043441963,0
2,6.6882078658665955,55.89515953857604,22.399485407960366,34.298386799149206,2
2,6.951811785423239,65.56479751262002,24.339591472600112,22.736992781692955,2
1,6.043460093272426,33.706139524836615,7.6612249441314955,56.28707559033244,0
2,6.3079299415911905,68.18723050946588,21.00926726061474,33.67162166624587,2
2,6.188349083765601,69.23317899483506,20.78081922396087,11.728064666741433,2
1,5.354299578894771,47.70503808904658,9.190576448240552,97.23071097370116,0
2,6.017515990862062,49.76589161689497,24.154385956708527,43.23044179775184,2
0,4.060774119393674,97.23794782027912,13.447633755157806,83.82566928886233,1
1,6.88175071267613,53.0735553484751,8.334857584954536,78.8592618355874,0
2,6.657845304603036,79.97654903082666,20.24106019430278,48.858709211065865,2
0,5.9866738747172565,90.0971105046229,10.452408476435254,64.43427977653191,1
1,6.757031122602696,36.165612866041315,6.635165807816193,83.37966927817924,0
2,6.901375649588444,75.11564636165309,21.585978583826993,43.44503127702855,2
0,4.240418110741217,81.77956391843398,10.028793302490607,66.22929149501351,1
2,6.396172691609255,67.8186882675945,21.942790506351727,22.43468113112653,2
0,5.091373776990947,77.77677811004807,10.07333528523132,79.35308538505754,1
2,6.64257596894719,70.37377311691463,22.502226545653706,27.118183248986917,2
2,6.479181877629731,41.02568263225743,21.706239138130783,19.009780939292853,2
2,6.526623797268959,49.842786351919926,22.383477375205796,19.71826619091751,2
1,6.625971477432187,48.724923049059775,9.777618479774674,50.91162913381808,0
1,5.861724183076067,55.8685715936049,5.35640135027582,97.73300150166537,0
1,5.760149017874411,27.886165062915094,7.395916147217999,59.72791615926505,0
2,6.485871759186326,50.27106270882032,21.424364509809614,15.364498246314328,2
1,6.06452042667808,43.23728213051191,5.448131695774711,85.88178929543147,0
2,6.272624000733534,56.541964061014056,20.60943046668474,9.057467476734015,2
1,6.718831586561178,51.99124381696087,5.922925647685165,64.7639144610155,0
0,5.1346244392578075,70.26251134805455,14.8146343761879,74.17728233599624,1
1,6.631497287008562,34.9403873215355,7.632495970768905,55.61521722056096,0
0,5.203223640292663,92.7675543770716,14.42103231674204,61.40398859744663,1
0,5.29321182684572,66.9909377130951,11.803862595553,95.29455523938802,1
0,4.473741117948964,91.22102060975448,11.37403017774068,91.13071592568392,1
1,6.335099798582941,23.82141255338673,8.119296623382866,72.58838393686145,0
2,6.152983800828562,49.40942339207939,24.346298123255263,23.644598281659107,2
0,4.191429111040323,60.94554344185346,13.20985750221633,80.35470180443903,1
1,5.463894192231951,35.63623983622058,7.972381675930865,74.83834294295846,0
2,6.274540254000126,63.88187667582767,23.37920622543688,22.135848338976356,2
0,5.435195531316353,87.69744605297478,14.956279968510941,56.41971447270626,1
1,6.206438820426745,33.489085310216815,9.52762396164837,88.63113637246913,0
0,5.788381749328236,67.67469298874971,11.616857810577603,61.3328201113494,1
0,5.234311566791294,77.69639745922677,14.15931556625711,83.4801308066981,1
1,6.280336447656332,30.845897460007393,7.964059958267113,84.00659655517256,0
0,4.913717289760737,67.61299451276271,10.26169437893254,68.92382117429345,1
2,6.557783417370025,69.22602040956984,22.32602806141859,3.0071171300392607,2
2,6.95762528450538,47.01211769430638,23.45002445410333,10.046684432952823,2
2,6.096676449646719,58.014837450327406,23.780816644476232,17.378576211949103,2
1,6.854355638958905,29.38568327421814,6.996579579046541,57.62080066652087,0
0,5.474360450014486,90.74399219154034,11.218283580319333,83.57792218065187,1
2,6.25704726643208,71.5160795316906,24.323430960167702,30.424320632989566,2
2,6.15930402061898,42.524361323166005,20.588245142367793,11.367865004804939,2
0,4.720272814943038,63.505709870553545,14.684789115155315,77.69011203561881,1
1,6.650572216465793,31.18814153885917,9.711935095511166,93.66683308619238,0
2,6.919391973214418,59.87853931623321,24.960790074116563,42.571247887254785,2
2,6.501152999182009,55.88715109716844,22.698663093799713,31.397502638631792,2
2,6.87797432044507,74.72226760429801,24.029627000588107,39.50152181535307,2
2,6.080919283051252,56.11920715060646,20.867622574932543,34.747554445123086,2
2,6.957322887894588,62.92165715723397,24.663653702381275,28.758167524831247,2
0,5.724028964545245,96.91028762053577,12.43530959409468,80.31264688754888,1
2,6.829332405141284,52.70125791506948,24.763987638006473,41.2600383707784,2
0,4.735068844583063,62.726892375419744,10.129059534747435,56.758314457741136,1
0,5.099059071790034,98.6328864461288,12.16248939165066,65.59080665426298,1
2,6.876105192598042,51.11010494997045,24.257243187756327,0.01662530602447032,2
1,6.239175909795659,46.00804369592613,5.76012426564324,53.06748135553341,0
1,5.383564911183721,28.470214026619132,7.423007935094324,87.71267721719315,0
1,6.390070457717107,59.34715701053654,6.195900521079628,57.11246843435981,0
0,5.565392081488298,70.61549636752778,10.88883193925624,84.58090277846597,1
0,5.018844256299579,99.86787415411908,14.069851347530093,80.76097191155054,1
0,5.247791672583277,81.08165855646607,12.130416919451857,56.535518837009974,1
1,5.899569297642645,27.784900472830603,6.838796754386448,70.70648762644635,0
2,6.176887145143854,55.483150413425236,24.819111377411755,12.429012885747104,2
2,6.481344151635324,40.76769107292227,21.299066043725173,38.01449115610675,2
2,6.189694848174677,64.75792772030886,21.61750197455737,41.71516829773837,2
0,5.951747509820107,92.06148447531959,14.797883221605167,74.39270219631813,1
1,5.5317022733086265,45.84360493850032,7.496669174893091,63.30096390026904,0
0,4.976482274043557,66.00194658775936,11.6233796344503,86.86785386938999,1
1,5.751776570291539,35.779051142801414,7.297233842029933,89.25082719185284,0
0,4.266290008356194,64.08598118630152,13.293460731037218,97.14155707066308,1
2,6.437603124055392,50.18682488184204,24.20435789712961,1.9213174481162498,2
0,5.650264391857408,79.81808413843927,11.931744549241577,72.50622162098799,1
0,5.227867169520124,62.6660816224276,12.592040109726021,57.50845004085208,1
0,4.886546174887236,61.91323281576422,10.190109241187274,87.31036287409194,1
